pwdprmor,pwdstcrd,pwdsloan,pwarppg,pwarrspl,pwarrif,pwaotpen,pwatfs,pefatinc,pweight,pagemieg,peducmie,total_retirement_assets,retirement_preparedness,has_mortage,has_cc,has_student,retirement_preparedness_log
0,3500,0,87500,0,0,0,0,23250,1774.4127,12,4,87500,3.763440860215054,0,1,0,1.751534667917546
185000,0,0,39000,125000,10000,0,0,133550,691.0911,10,3,174000,1.3028828154249346,1,0,0,1.1947956675549243
0,600,0,0,27000,0,0,0,22250,5421.008,9,3,27000,1.2134831460674158,0,1,0,1.167355441087713
110000,0,75000,190000,92500,0,0,0,127225,945.9724,9,4,282500,2.220475535468658,1,0,1,1.4399478078293293
0,12500,0,280000,0,34000,0,5000,30150,3117.0224,13,3,319000,10.580431177446103,0,1,0,2.532142525521659
50000,0,0,260000,0,70000,0,15500,67000,1639.0098,13,4,345500,5.156716417910448,1,0,0,1.968051274932527
0,0,0,120000,0,0,0,0,51975,445.352,14,1,120000,2.3088023088023086,0,0,0,1.4606599789092323
0,0,0,200000,95000,115000,0,13000,69600,2273.3879,11,3,423000,6.077586206896552,0,0,0,2.0890930911320575
0,0,0,0,0,0,0,120000,132350,456.6266,8,2,120000,0.9066868152625613,0,0,0,1.067013881085139
0,0,0,0,170000,41000,0,250,135025,1928.2916,9,4,211250,1.5645250879466766,0,0,0,1.2710308298301087
0,0,0,62500,1000,0,0,55000,24750,891.2929,12,1,118500,4.787878787878788,0,0,0,1.9151384903885595
0,0,0,0,0,9750,0,0,37425,314.7685,14,2,9750,0.2605210420841683,0,0,0,0.8155953363064855
0,0,0,525000,30000,0,0,30000,41725,3474.9422,11,3,585000,14.0203714799281,0,0,0,2.773861129881233
105000,0,0,0,370000,20000,0,72500,69775,3589.3939,10,2,462500,6.628448584736653,1,0,0,2.155064718915842
0,0,0,430000,65000,0,0,0,44300,1237.8212,12,2,495000,11.173814898419865,0,0,0,2.578231139597541
130000,11000,4000,330000,82500,0,0,0,180200,1927.3385,6,3,412500,2.2891231964483905,1,1,1,1.4560823289385876
0,4750,0,205000,0,38000,0,3100,46000,435.3744,12,3,246100,5.35,0,1,0,1.9947003132247452
175000,0,0,92500,35000,0,0,15000,58475,905.4161,7,3,142500,2.4369388627618642,1,0,0,1.489964693343506
0,0,0,0,33000,0,0,80,112025,640.1975,12,4,33080,0.29529122963624194,0,0,0,0.8308597329066943
0,21000,0,1300000,110000,0,0,0,162625,1408.8204,8,4,1410000,8.670253651037664,0,1,0,2.367459837387024
0,650,0,100000,6250,0,0,30000,37300,1636.5074,11,2,136250,3.6528150134048256,0,1,0,1.732153653542799
47000,2400,0,220000,230000,0,0,10000,162000,2207.965,8,3,460000,2.8395061728395063,1,1,0,1.5768126851180237
0,0,0,0,80000,0,0,0,34900,2601.4612,13,3,80000,2.292263610315186,0,0,0,1.4568142418747376
90000,0,0,0,75000,0,0,9500,63725,2708.1796,7,3,84500,1.3260102000784622,1,0,0,1.201773447536467
105000,15000,0,800000,0,0,0,1100,118825,1051.8467,10,2,801100,6.741847254365664,1,1,0,2.1681215236695848
0,0,0,52500,72500,0,0,0,89800,973.832,11,3,125000,1.3919821826280623,0,0,0,1.2214144651529075
29000,0,0,120000,0,0,0,0,27375,876.7364,11,3,120000,4.383561643835616,1,0,0,1.8537261929772546
0,550,0,0,0,31000,0,65000,28350,1522.0052,9,2,96000,3.386243386243386,0,1,0,1.6838481820508255
0,0,0,575000,11500,0,650,0,41325,3283.2015,10,3,587150,14.20810647307925,0,0,0,2.785511516653016
0,0,0,950000,190000,0,0,10000,116900,208.4543,8,3,1150000,9.837467921300256,0,0,0,2.4712697485866877
600000,0,0,0,400000,0,0,0,275275,1468.6548,6,4,400000,1.4530923621832712,1,0,0,1.2392701664379808
0,0,0,0,5000,0,0,0,20500,948.338,14,1,5000,0.24390243902439024,0,0,0,0.8082165103447326
0,0,0,40000,270000,0,0,40000,47675,901.0126,10,3,350000,7.341373885684321,0,0,0,2.2344533383913956
0,0,9250,9500,0,0,0,5,55425,853.6131,9,3,9505,0.17149300857013983,0,0,1,0.77541495335603
0,6250,0,24000,9500,0,0,350,76175,1650.0088,6,4,33850,0.44437151296357075,0,1,0,0.8937880399711939
0,0,0,7000,0,0,0,0,39500,2524.9275,13,2,7000,0.17721518987341772,0,0,0,0.7780466243464316
0,0,0,0,525000,0,0,77500,132975,823.4267,10,1,602500,4.530926865952247,0,0,0,1.8765488728716404
0,0,0,0,0,0,0,72500,95100,922.4909,9,1,72500,0.7623554153522608,0,0,0,1.0160837271401497
0,0,0,145000,725000,0,0,57500,79400,430.1876,10,3,927500,11.681360201511335,0,0,0,2.616034337186615
0,0,0,0,800000,0,0,95000,117125,386.6749,11,4,895000,7.641408751334045,0,0,0,2.2660672339761274
0,0,15500,0,36000,0,0,11500,87550,525.5909,11,4,47500,0.5425471159337522,0,0,1,0.9331663801095836
0,0,0,210000,0,3600,0,11500,48925,1532.8465,11,2,225100,4.60091977516607,0,0,0,1.8872089991963417
105000,30000,0,450000,200000,0,0,2300,89900,1413.3511,8,3,652300,7.2558398220244715,1,1,0,2.2252546844288097
0,0,0,60000,0,0,0,19000,42750,995.1681,11,3,79000,1.847953216374269,0,0,0,1.3475413748226575
0,0,0,27000,0,20000,0,0,25100,3916.9188,14,1,47000,1.8725099601593624,0,0,0,1.3539028653286551
0,0,0,155000,82500,0,0,0,47750,525.2292,11,3,237500,4.973821989528796,0,0,0,1.9421634230537046
2600,0,0,825000,240000,0,0,40000,95925,1044.2532,8,4,1105000,11.519416210581182,1,0,0,2.6041268899918073
15000,0,0,340000,600000,0,0,60000,123250,401.5881,9,4,1000000,8.113590263691684,1,0,0,2.313880090040813
0,30000,0,270000,500000,0,0,47500,123850,975.2955,7,4,817500,6.600726685506661,0,1,0,2.1518466980044084
210000,15000,0,550000,29000,0,0,0,120750,394.4634,9,4,579000,4.795031055900621,1,1,0,1.9161916179974634
0,0,0,675000,2000,0,0,0,89300,2571.6967,9,2,677000,7.581187010078388,0,0,0,2.259801489325797
470000,19000,0,0,250000,0,0,0,192175,358.2385,7,3,250000,1.3008976193573565,1,1,0,1.1941944373514115
140000,0,0,700000,8750,0,0,0,113975,638.4077,6,4,708750,6.218468962491775,1,0,0,2.1063839341155797
0,0,0,575000,0,29000,0,0,98750,859.0762,13,2,604000,6.116455696202531,0,0,0,2.0938935682683764
550000,9500,0,775000,47000,0,0,1100,164825,795.8619,7,4,823100,4.993781283179129,1,1,0,1.9450213660874516
0,0,0,1000000,0,70000,0,3100,96625,424.7334,14,9,1073100,11.10582147477361,0,0,0,2.573056518883572
145000,700,0,250000,155000,0,0,2900,67975,2916.7619,6,3,407900,6.0007355645457885,1,1,0,2.079533483021325
115000,0,0,340000,8000,0,0,4750,120225,735.9571,9,3,352750,2.9340819297151173,1,0,0,1.5961666231000506
0,0,0,1350000,480000,0,0,10000,171850,1065.587,11,4,1840000,10.707011929007855,0,0,0,2.542153961496479
0,0,0,1050000,0,125000,0,70000,98300,888.0576,12,4,1245000,12.665310274669379,0,0,0,2.6854848597009524
150000,2000,0,77500,23000,0,0,0,120150,3184.1797,7,2,100500,0.83645443196005,1,1,0,1.0425548327726828
0,0,0,0,0,390000,2500,0,204850,663.5419,14,3,392500,1.9160361239931658,0,0,0,1.3650799493430725
38000,700,0,0,34000,0,0,14500,77375,3519.0901,11,2,48500,0.6268174474959612,1,1,0,0.9657730174231598
0,2900,0,350000,195000,0,0,225,115650,150.3396,11,4,545225,4.714440121054907,0,1,0,1.9042604491431825
240000,0,0,0,40000,0,0,0,81150,2906.037,7,4,40000,0.4929143561306223,1,0,0,0.9134524502130995
390000,3000,0,70000,0,0,0,0,48750,573.5203,6,3,70000,1.435897435897436,1,1,0,1.234278153821265
0,5250,0,55000,0,0,0,0,29075,3433.0916,11,3,55000,1.891659501289768,0,1,0,1.3588356736748182
77500,0,0,105000,0,70000,0,3000,139850,2362.122,8,3,178000,1.2727922774401144,1,0,0,1.1856435280116278
105000,0,0,260000,15000,0,0,0,107500,861.8161,10,4,275000,2.558139534883721,1,0,0,1.5169145435369549
0,7250,0,120000,0,21000,0,0,35125,587.2197,13,2,141000,4.01423487544484,0,1,0,1.7941291385833735
95000,0,0,140000,600000,31000,525000,0,117950,642.3669,7,4,1296000,10.987706655362441,1,0,0,2.5640032681649663
145000,0,0,0,220000,0,80000,2100,111425,654.9407,8,2,302100,2.7112407448956697,1,0,0,1.5499513011283308
0,1050,12000,13500,0,0,0,3000,90050,3245.3232,9,3,16500,0.18323153803442532,0,1,1,0.780806136091101
0,0,0,1250000,0,210000,0,60000,151175,832.8823,12,4,1520000,10.054572515296842,0,0,0,2.4894440498095842
0,0,0,260000,0,0,0,325,50625,4368.8448,8,3,260325,5.142222222222222,0,0,0,1.9660239635330925
330000,0,0,0,650000,0,0,57500,175050,724.0214,10,4,707500,4.041702370751214,1,0,0,1.7986858216967472
0,0,0,480000,0,55000,0,55000,88250,317.2786,12,4,590000,6.685552407932011,0,0,0,2.161661002498463
340000,1800,0,0,75000,0,0,0,81100,388.7829,7,4,75000,0.9247842170160296,1,1,0,1.0732207060022032
0,0,0,0,0,0,30000,0,18000,523.4883,6,4,30000,1.6666666666666667,0,0,0,1.2992829841302609
29000,0,0,0,40000,0,0,0,64275,130.5017,9,3,40000,0.6223259432127577,1,0,0,0.9640616885281166
0,0,0,1050000,95000,250000,0,82500,147175,816.5542,10,4,1477500,10.039069135383047,0,0,0,2.4881571225548114
0,275,0,0,7250,0,0,0,37225,1127.3532,14,1,7250,0.19476158495634655,0,1,0,0.7860734232958846
260000,2400,0,75000,100000,0,0,10000,224650,602.2848,6,4,185000,0.823503227242377,1,1,0,1.0379783931236826
575000,0,0,400000,35000,0,0,10000,138375,1198.1209,7,4,445000,3.2158988256549232,1,0,0,1.6517114275142435
0,0,0,150000,52500,0,0,30000,76875,2355.9157,13,1,232500,3.024390243902439,0,0,0,1.6143041020852733
0,3300,0,230000,1050,0,0,0,91475,2988.3588,7,3,231050,2.5258267286143754,0,1,0,1.5098002629200438
135000,8000,0,17500,21000,0,0,0,55400,627.3792,7,3,38500,0.6949458483754513,1,1,0,0.9913781107919066
0,0,0,7250,0,180000,0,40000,34325,793.5356,13,1,227250,6.62053896576839,0,0,0,2.154147607752129
77500,0,0,165000,67500,0,0,0,98150,2428.7416,10,1,232500,2.368823229750382,1,0,0,1.4744936890341223
0,0,0,600000,320000,0,0,100000,127625,276.7167,9,3,1020000,7.992164544564153,0,0,0,2.3018012403182064
0,1500,0,210000,0,500000,0,24000,59675,1050.036,12,3,734000,12.299958106409719,0,1,0,2.660256607639872
165000,5500,0,950000,35000,0,0,6500,156350,430.5802,9,4,991500,6.341541413495363,1,1,0,2.121248021055252
0,0,0,0,165000,0,0,80000,202900,146.4122,8,4,245000,1.2074913750616068,0,0,0,1.1654891285131137
240000,0,0,850000,36000,0,0,2900,84850,1651.3425,8,4,888900,10.476134354743666,1,0,0,2.523817567743652
0,350,0,460000,0,650000,26000,31000,72475,2747.5445,12,3,1167000,16.102104173853053,0,1,0,2.8960281842140225
0,0,0,480000,290000,0,0,125000,82500,736.2898,12,4,895000,10.848484848484848,0,0,0,2.5532258937654775
0,0,0,0,0,0,0,57500,63325,1910.7121,12,2,57500,0.9080142123963679,0,0,0,1.0674704470033354
100000,0,0,52500,0,11500,0,0,28125,1774.4127,13,2,64000,2.2755555555555556,1,0,0,1.4529140484612864
0,1750,0,0,85000,30000,0,0,50850,796.1613,14,4,115000,2.2615535889872174,0,1,0,1.4496337860477444
260000,0,0,490000,825000,0,0,23000,178425,275.7182,11,4,1338000,7.4989491382934,1,0,0,2.251181175466234
14500,3400,0,165000,150000,0,0,0,97525,374.8397,11,1,315000,3.2299410407587796,1,1,0,1.6544000047358076
0,0,0,0,0,0,0,9250,38450,2965.6718,7,3,9250,0.24057217165149544,0,0,0,0.8067312670222857
130000,0,0,750000,23000,0,0,3000,151600,793.9821,12,1,776000,5.118733509234828,1,0,0,1.9627298316852748
0,0,0,675000,625000,0,0,4750,94325,1190.0414,11,4,1304750,13.83249403657567,0,0,0,2.762064412751227
0,0,0,490000,55000,0,0,60000,72575,1616.7632,9,4,605000,8.336203926972098,0,0,0,2.335652676622329
0,0,0,0,40000,46000,0,0,114250,181.7194,12,3,86000,0.7527352297592997,0,0,0,1.0125950463661813
110000,15500,25000,145000,15000,0,0,175,139450,1551.111,9,4,160175,1.1486195769092864,1,1,1,1.1469641272343014
410000,0,0,16500,100000,0,0,0,153925,4244.3325,6,4,116500,0.7568621081695631,1,0,0,1.014093115618412
85000,4000,0,550000,0,0,0,150,58300,491.9632,9,3,550150,9.436535162950257,1,1,0,2.436813069705677
0,0,0,340000,360000,0,0,21000,62950,1192.7882,11,3,721000,11.453534551231137,0,0,0,2.5992418634371974
0,0,0,0,0,190000,0,50000,39100,1225.1994,12,2,240000,6.138107416879795,0,0,0,2.0965576489123663
49000,0,0,625000,175000,0,0,175,109525,107.0801,8,4,800175,7.305866240584342,1,0,0,2.2306449798594907
340000,8250,0,0,39000,0,0,0,97975,2560.2077,6,2,39000,0.3980607297780046,1,1,0,0.8746603814631296
70000,0,0,175000,19000,0,0,0,74750,1644.0316,9,3,194000,2.5953177257525084,1,0,0,1.5250378993916083
290000,0,0,320000,25000,0,0,0,91150,4860.0543,9,2,345000,3.7849698299506307,1,0,0,1.7552631454117522
0,20000,0,0,30000,0,0,0,134600,2003.3391,7,3,30000,0.22288261515601784,0,1,0,0.7988048288896948
290000,52500,0,440000,30000,0,0,750,72675,509.9316,7,3,470750,6.477468180254558,1,1,0,2.1374118415755854
240000,0,0,0,90000,675000,0,40000,95675,895.1789,10,3,805000,8.413901228116018,1,0,0,2.3431415701668272
0,0,0,575000,200000,0,0,40000,75600,2002.238,8,2,815000,10.78042328042328,0,0,0,2.547914568934819
0,0,0,250000,0,95000,0,20000,87575,821.3443,14,3,365000,4.167856123322866,0,0,0,1.8193513096794434
0,0,0,0,62500,52500,0,0,55900,389.6177,12,3,115000,2.0572450805008944,0,0,0,1.4005041916925436
0,4500,0,135000,5000,0,0,0,42525,382.5397,10,3,140000,3.292181069958848,0,1,0,1.6662304614570163
150000,0,0,185000,25000,0,0,0,60400,1550.1708,7,3,210000,3.4768211920529803,1,0,0,1.700524858208767
0,7250,0,430000,125000,0,20000,10000,119450,2330.7398,7,4,585000,4.897446630389284,0,1,0,1.9311512895497258
0,3000,0,0,480000,0,0,135000,133225,586.09,10,4,615000,4.616250703696753,0,1,0,1.8895288505489065
0,0,0,35000,0,300000,0,95000,115375,597.2174,12,4,430000,3.7269772481040087,0,0,0,1.7451878606613822
210000,8250,0,12500,52500,0,0,11500,78400,1113.449,9,2,76500,0.9757653061224489,1,1,0,1.0905012516710222
200000,5750,0,825000,0,0,0,35000,75425,912.4703,11,3,860000,11.40205502154458,1,1,0,2.595408055015211
0,2500,0,1500000,52500,0,0,0,155850,758.2641,9,1,1552500,9.96150144369586,0,1,0,2.4816932794137108
165000,0,0,370000,0,9250,0,500,75675,935.1932,13,4,379750,5.018169805087545,1,0,0,1.948502472520571
0,2000,0,0,300000,0,0,0,113375,937.8916,10,2,300000,2.6460859977949283,0,1,0,1.5360251442489978
0,0,0,57500,310000,0,0,115000,57125,550.9829,14,1,482500,8.446389496717725,0,0,0,2.3462564160045707
0,3000,0,1750000,95000,0,0,17500,134000,290.7093,9,4,1862500,13.899253731343284,0,1,0,2.7662721729890554
200000,0,0,130000,0,0,0,1550,124475,3917.8911,9,4,131550,1.0568387226350673,1,0,0,1.117381284773494
0,0,0,120000,115000,0,0,0,99550,315.3576,9,2,235000,2.360622802611753,0,0,0,1.4726148917953426
75000,7000,0,210000,41000,250000,0,0,153000,4101.4831,7,2,501000,3.2745098039215685,1,1,0,1.6628857468775133
0,5000,0,900000,1000000,0,0,36000,198150,354.6613,9,4,1936000,9.7703759777946,0,1,0,2.465585864499854
0,0,0,52500,0,115000,0,55000,54000,437.4334,13,2,222500,4.12037037037037,0,0,0,1.8116226127274666
0,0,0,0,0,0,0,35000,21525,1181.4937,13,1,35000,1.6260162601626016,0,0,0,1.2881345966476465
0,0,0,0,310000,0,0,0,94475,413.2536,9,4,310000,3.281291346917174,0,0,0,1.6641706410947688
110000,200,0,110000,24000,0,0,0,68850,1818.0535,8,3,134000,1.9462599854756717,1,1,0,1.3727682912576382
0,0,0,480000,0,70000,0,3100,99125,750.0947,14,3,553100,5.579823455233291,0,0,0,2.0254899085167235
0,0,0,700000,46000,0,0,0,140725,1442.5959,6,3,746000,5.301119204121513,0,0,0,1.988027652035789
0,0,0,240000,20000,0,0,15500,48175,2525.273,10,3,275500,5.718733783082512,0,0,0,2.043650332848879
0,0,0,510000,0,45000,0,65000,84650,979.6876,13,4,620000,7.324276432368577,0,0,0,2.2326213681352125
280000,0,0,85000,40000,0,0,0,248025,333.8019,6,2,125000,0.5039814534825119,1,0,0,0.9178820464542367
0,0,0,700000,30000,0,0,525,162125,769.4553,7,4,730525,4.505936777178103,0,0,0,1.872715110386068
0,0,0,57500,36000,0,0,60000,142850,439.825,10,4,153500,1.0745537276863844,0,0,0,1.123159761518539
0,0,0,37000,250000,220000,0,2000,30325,518.1768,11,3,509000,16.784830997526793,0,0,0,2.933049682314011
115000,0,0,1700000,0,0,0,250,157775,57.4226,7,9,1700250,10.776422120107748,1,0,0,2.5476014504504745
280000,6000,0,0,10000,0,90000,0,54500,4771.4488,6,3,100000,1.834862385321101,1,1,0,1.3441335502956127
0,0,0,87500,0,0,0,0,10500,1227.8887,9,2,87500,8.333333333333334,0,0,0,2.3353749158170367
0,36000,0,240000,7000,0,0,0,186350,147.1266,9,2,247000,1.3254628387442984,0,1,0,1.2016088640427944
125000,0,0,1750000,0,0,0,0,226025,136.4381,8,2,1750000,7.7425063599159385,1,0,0,2.2764984110317394
57500,4000,0,1000000,0,0,3700,2100,90025,545.7816,11,4,1005800,11.172452096639823,1,1,0,2.578127686475965
370000,0,0,105000,390000,0,0,140000,133175,1438.0821,8,4,635000,4.768162192603717,1,0,0,1.9122295866449839
0,0,0,150000,0,0,0,0,56775,1429.0906,14,1,150000,2.642007926023778,0,0,0,1.5351470153095936
195000,7000,0,900000,270000,0,0,0,128375,1197.7548,6,4,1170000,9.113924050632912,1,1,0,2.4081987411680954
0,1200,0,1500000,0,0,0,0,173000,491.4759,13,4,1500000,8.670520231213873,0,1,0,2.3674848205650183
390000,0,0,775000,500000,0,30000,50000,259875,810.2818,6,4,1355000,5.214045214045214,1,0,0,1.9760298500033218
390000,1900,1000,170000,3900,0,0,2100,146300,2058.674,6,4,176000,1.2030075187969924,1,1,1,1.1640902180476167
0,1900,1400,800000,25000,0,0,0,130325,696.448,9,1,825000,6.330328026088624,0,1,1,2.1199028342856114
0,0,0,0,0,220000,0,105000,55650,1286.2063,13,1,325000,5.840071877807727,0,0,0,2.05924800240801
150000,825,0,460000,85000,0,0,20000,52525,1444.1097,9,4,565000,10.756782484531175,1,1,0,2.5460630897351733
0,0,0,41000,0,0,0,15000,100900,1441.7783,7,2,56000,0.5550049554013875,0,0,0,0.9380541631455238
0,0,0,340000,0,0,0,0,37250,2562.8302,9,2,340000,9.12751677852349,0,0,0,2.409421029749781
0,0,0,725000,310000,0,0,100000,150025,1289.5386,9,2,1135000,7.565405765705716,0,0,0,2.2581530239167096
0,0,0,480000,0,0,0,0,180075,1678.4488,10,2,480000,2.6655560183256974,0,0,0,1.5402070165485242
0,0,0,0,155000,0,1000,0,93825,773.8379,13,4,156000,1.662669864108713,0,0,0,1.2981923525465295
0,6000,0,5750,77500,0,0,950,110800,1561.8702,9,3,84200,0.759927797833935,0,1,0,1.0152045191817785
0,0,0,725000,0,0,0,70000,127600,528.0302,13,4,795000,6.230407523510972,0,0,0,2.1078355302930696
62500,1450,0,0,62500,0,4100,0,77350,959.7196,9,2,66600,0.861021331609567,1,1,0,1.0511786700379289
145000,0,0,600000,130000,0,0,57500,276700,552.7367,12,4,787500,2.8460426454644017,1,0,0,1.5781624224927162
0,0,0,525000,13500,0,0,0,107350,3797.9531,10,4,538500,5.016301816488123,0,0,0,1.9482362724582072
0,0,0,0,475000,0,0,72500,81775,3015.2416,8,3,547500,6.695200244573525,0,0,0,2.1627711773942577
0,0,0,46000,40000,440000,0,92500,282350,147.7008,12,4,618500,2.1905436514963696,0,0,0,1.4328304752777443
0,0,0,145000,195000,0,0,87500,235725,295.9925,9,4,427500,1.813553929366847,0,0,0,1.338561544220563
0,6250,5000,0,280000,0,0,12500,258750,1886.2611,9,4,292500,1.1304347826086956,0,1,1,1.1411719030869054
16000,23000,0,105000,0,0,0,0,124825,2272.9685,10,1,105000,0.84117764870819145,1,1,0,1.0442186312614228
30000,0,15500,480000,350000,0,0,20000,201925,4441.7492,10,4,850000,4.209483719202674,1,0,1,1.8260777554849148
120000,3000,0,390000,210000,0,0,4000,132775,2564.4199,8,2,604000,4.549049143287516,1,1,0,1.8793198701453886
0,0,0,0,50000,0,0,1900,132625,939.3405,10,4,51900,0.39132893496701227,0,0,0,0.871849251145759
0,0,0,0,150000,0,0,30000,60050,440.5755,11,4,180000,2.9975020815986677,0,0,0,1.608938203920329
0,2900,0,0,0,0,0,52500,9950,1301.5485,10,3,52500,5.276381909547739,0,1,0,1.9846337482211693
0,0,0,145000,35000,0,0,0,50250,3606.6206,6,4,180000,3.582089552238806,0,0,0,1.7195631780235658
0,0,0,800000,2700,75000,0,95000,84000,333.6944,12,4,972700,11.579761904761904,0,0,0,2.6085805891905385
60000,0,0,310000,155000,0,0,21000,58125,2681.2853,7,4,486000,8.361290322580645,1,0,0,2.3380767775874602
40000,0,0,800000,210000,0,0,5250,125525,4903.5119,8,3,1015250,8.088030272854013,1,0,0,2.3113495995357933
0,12000,0,145000,0,0,0,0,47275,2051.7507,8,3,145000,3.067160232681121,0,1,0,1.6227805487846099
0,0,0,800000,0,110000,0,105000,92100,906.1201,12,4,1015000,11.020629750271445,0,0,0,2.5665350035271266
40000,0,0,600000,500000,0,0,0,132000,118.2653,10,4,1100000,8.333333333333334,1,0,0,2.3353749158170367
0,0,0,0,0,8250,0,65000,38000,1515.7106,12,2,73250,1.9276315789473684,0,0,0,1.3680365925463256
0,0,0,165000,0,0,0,0,92975,232.1634,14,9,165000,1.774670610379134,0,0,0,1.3283131233652967
0,0,0,320000,1350,0,0,5000,45650,1047.8759,14,4,326350,7.148959474260679,0,0,0,2.2136401541609376
0,0,0,23000,29000,0,0,67500,58825,412.6124,11,3,119500,2.0314492137696556,0,0,0,1.3941259177101646
0,0,0,0,120000,0,0,0,132000,515.8361,9,2,120000,0.9090909090909091,0,0,0,1.067840630001356
0,0,0,52500,19000,0,0,31000,38750,884.434,11,3,102500,2.6451612903225805,0,0,0,1.5358260950908542
0,0,0,7750,30000,0,3700,0,62000,291.8109,14,2,41450,0.6685483870967742,0,0,0,0.9815346493225295
0,2000,0,0,0,320000,0,62500,165700,1208.0011,12,2,382500,2.308388654194327,0,1,0,1.4605639720758976
0,2500,0,260000,380000,0,0,57500,60600,1467.9808,10,3,697500,11.509900990099009,0,1,0,2.6034228233071337
0,0,0,4000,0,25000,0,3300,23625,828.8872,14,2,32300,1.3671957671957673,0,0,0,1.2140802814039895
70000,0,0,1600000,210000,0,0,60000,200175,1539.2649,8,4,1870000,9.341825902335456,1,0,0,2.4284972996534884
0,0,0,0,155000,0,0,0,92375,191.1349,12,4,155000,1.6779431664411366,0,0,0,1.3023536737628871
270000,0,0,0,150000,0,180000,50000,108100,3233.7107,6,4,380000,3.515263644773358,1,0,0,1.7075194565988083
40000,0,0,0,10500,0,0,5000,31700,1259.0779,11,2,15500,0.4889589905362776,1,0,0,0.9118645469685936
0,0,0,0,0,0,0,20000,5900,1192.7882,14,4,20000,3.389830508474576,0,0,0,1.6845139388744574
0,0,0,1350000,72500,0,0,15000,129500,1574.3834,8,4,1437500,11.1003861003861,0,0,0,2.572641703084692
0,0,0,70000,0,67500,0,39000,68600,1658.8544,14,1,176500,2.572886297376093,0,0,0,1.5201445804647928
310000,13000,0,75000,30000,0,0,175,196500,1135.7918,9,2,105175,0.5352417302798982,1,1,0,0.9302889896093318
0,0,0,130000,47500,0,0,67500,80850,1283.2991,11,3,245000,3.0303030303030303,0,0,0,1.615480226890063
180000,0,0,700000,52500,0,0,0,105800,763.4763,11,3,752500,7.112476370510397,1,0,0,2.2096445042461355
0,0,0,1000000,550000,0,0,140000,184700,1137.5458,8,4,1690000,9.149972929074174,0,0,0,2.411437070017456
180000,21000,25000,36000,6000,0,0,0,75600,1181.4698,8,2,42000,0.5555555555555556,1,1,1,0.9382696385929302
67500,0,0,250000,87500,0,0,0,81525,4021.6986,8,4,337500,4.139834406623735,1,0,0,1.8147977721901098
0,8250,8750,19500,100000,0,0,525,84550,1304.9332,6,3,120025,1.4195742164399763,0,1,1,1.229516045207014
180000,5250,0,410000,4750,0,0,5250,71100,3201.2833,6,3,420000,5.9071729957805905,1,1,0,2.0677703216632364
0,0,0,440000,0,65000,0,70000,72650,1019.5037,13,4,575000,7.914659325533379,0,0,0,2.2940144018790254
0,0,0,525000,82500,0,0,2100,51325,1731.5876,10,4,609600,11.877252800779347,0,0,0,2.6302510104730206
0,0,0,625000,300000,0,0,28000,162750,1057.7372,7,4,953000,5.8556067588325655,0,0,0,2.061227513642563
0,0,0,13000,9500,0,0,0,40900,1375.2608,6,3,22500,0.5501222493887531,0,0,0,0.9361412989579707
290000,0,0,650000,19000,0,0,38000,122675,687.7587,9,4,707000,5.763195435092725,1,0,0,2.0493940323086015
150000,0,0,1650000,15000,0,0,0,127775,395.1228,12,3,1665000,13.03071805908824,1,0,0,2.7100959776794626
155000,1000,0,900000,100000,0,0,0,139275,1719.4891,9,2,1000000,7.1800394902171965,1,1,0,2.2170315063897257
0,825,0,0,0,40000,0,67500,19075,2519.6463,13,3,107500,5.6356487549148095,0,1,0,2.032827906234923
0,0,0,57500,0,1200000,190000,65000,273775,1342.6171,12,4,1512500,5.524609624691809,0,0,0,2.018178932171908
0,0,0,420000,290000,0,0,1250,157400,1215.5919,9,3,711250,4.518742058449809,0,0,0,1.8746814215034704
210000,34000,0,825000,850,0,0,0,168250,2874.8365,7,4,825850,4.908469539375929,1,1,0,1.9327481283532317
0,0,0,1300000,150000,0,0,70000,94400,1300.6898,11,4,1520000,16.10169491525424,0,0,0,2.8960055756144207
0,300,0,550000,0,125000,0,75000,51275,807.9576,11,4,750000,14.62701121404193,0,1,0,2.8110285545057163
0,0,0,800000,420000,0,0,18000,133225,790.3765,9,1,1238000,9.29255019703509,0,0,0,2.4241432337025683
0,0,0,0,0,0,0,21000,30950,898.5387,12,2,21000,0.678513731825525,0,0,0,0.9852620630106442
0,375,29000,0,23000,0,0,0,74250,1295.0275,10,3,23000,0.30976430976430974,0,1,1,0.8371454889231855
0,0,0,26000,0,190000,0,40000,37175,2123.1058,14,1,256000,6.886348352387357,0,0,0,2.184516206129676
0,0,0,0,72500,0,0,50000,70875,3053.3976,10,1,122500,1.728395061728395,0,0,0,1.3159778627024308
0,0,0,310000,200000,0,0,0,325500,614.1184,9,4,510000,1.566820276497696,0,0,0,1.2716745200492676
0,0,0,0,0,5000,0,5000,29750,814.1535,13,4,10000,0.33613445378151263,0,0,0,0.8484976205791077
190000,6750,1550,1550000,0,0,0,0,221625,3099.9455,9,4,1550000,6.993795826283136,1,1,1,2.196534986988233
0,0,775,410000,90000,0,0,175,61800,2599.2539,9,2,500175,8.093446601941748,0,0,1,2.311886361959216
0,0,0,290000,0,0,0,28000,30275,825.3536,11,4,318000,10.50371593724195,0,0,0,2.5260258751101596
0,0,0,0,41000,0,29000,72500,64925,705.1987,8,2,142500,2.194840200231036,0,0,0,1.4338552462808714
